_id/$oid	name	longitude	latitude	airbnbscore	trafficconvinence	surroundingrestaurantscore	safetyscore	overallscore	url	crime
5900522fec490a0264a2cbb1	Upscale 1BR w/ Skyline Views	-71.06385899	42.34634242	0.947368421	0.691542289	0.186481451	0.355871886	0.545316012	https://www.airbnb.com/rooms/8518665	181
5900522fec490a0264a2cbb2	Montgomery Place - Parlor Room (Room 2)	-71.07411174	42.34445533	0.922105263	0.711442786	0.313642087	0.441281139	0.597117819	https://www.airbnb.com/rooms/13494185	157
5900522fec490a0264a2cbb3	Boston Christopher Studio Suite	-71.07951597	42.34341556	0.926315789	0.751243781	0.415130595	0.544483986	0.659293538	https://www.airbnb.com/rooms/10427199	128
5900522fec490a0264a2cbb4	Gorgeos 1BD Steps to Bay Station	-71.0748806	42.34559448	0.947368421	0.656716418	0.313449589	0.391459075	0.577248376	https://www.airbnb.com/rooms/851927	171
5900522fec490a0264a2cbb5	Copley Vacation Rental on the Park M325 SPECIAL!	-71.07536875	42.34382074	0.947368421	0.696517413	0.363934229	0.395017794	0.600709464	https://www.airbnb.com/rooms/12287958	170
5900522fec490a0264a2cbb6	"Columbus Avenue by Maverick, Eight"	-71.07762315	42.3446768	0.926315789	0.691542289	0.402603728	0.551601423	0.643015807	https://www.airbnb.com/rooms/4461901	126
5900522fec490a0264a2cbb7	Efficient Studio - Back Bay/ S. End	-71.08026313	42.34222018	0.757894737	0.815920398	0.423851874	0.537366548	0.633758389	https://www.airbnb.com/rooms/5714786	130
5900522fec490a0264a2cbb8	Verona's  Victorian Charm (# 2)  M314 SPECIAL $155	-71.07190312	42.34715258	0	0.651741294	0.26731817	0.576512456	0.37389298	https://www.airbnb.com/rooms/13713143	119
5900522fec490a0264a2cbb9	Idyllic South End Brownstone - 1BR	-71.07029311	42.34111124	0.783157895	0.756218905	0.227913361	0.501779359	0.56726738	https://www.airbnb.com/rooms/1277618	140
5900522fec490a0264a2cbba	Penthouse South End with roof deck	-71.06943202	42.34567869	0.951578947	0.68159204	0.206616076	0.736654804	0.644110467	https://www.airbnb.com/rooms/9731479	74
5900522fec490a0264a2cbbb	Stay in the heart of the South End	-71.07663628	42.3402452	0.928421053	0.805970149	0.345920614	0.512455516	0.648191833	https://www.airbnb.com/rooms/1899770	137
5900522fec490a0264a2cbbc	Quiet 2 bedroom South End Condo	-71.07704211	42.33902208	0.947368421	0.835820896	0.345778352	0.519572954	0.662135156	https://www.airbnb.com/rooms/13707814	135
5900522fec490a0264a2cbbd	BOSTON in Trendy South End	-71.06641321	42.3409612	0.938947368	0.825870647	0.197286185	0.725978648	0.672020712	https://www.airbnb.com/rooms/2916208	77
5900522fec490a0264a2cbbe	"Columbus Ave By Maverick,ThirtyFour"	-71.07663304	42.34468465	0.947368421	0.68159204	0.346999898	0.537366548	0.628331727	https://www.airbnb.com/rooms/8082512	130
5900522fec490a0264a2cbbf	"Columbus By Maverick, ThirtyThree"	-71.07698748	42.34561287	0	0.666666667	0.354243701	0.551601423	0.393127948	https://www.airbnb.com/rooms/8403945	126
5900522fec490a0264a2cbc0	Stylish South End 1BR by Flatbook	-71.06301627	42.34632376	0.932631579	0.671641791	0.180509502	0.34519573	0.53249465	https://www.airbnb.com/rooms/8686165	184
5900522fec490a0264a2cbc1	South End St George: by Spare Suite	-71.07280868	42.33766125	0.955789474	0.895522388	0.193513273	0.423487544	0.61707817	https://www.airbnb.com/rooms/4750791	162
5900522fec490a0264a2cbc2	South End Brownstone 1bd/1ba	-71.07314861	42.346417	0.987368421	0.597014925	0.286917586	0.523131673	0.598608151	https://www.airbnb.com/rooms/8846202	134
5900522fec490a0264a2cbc3	furnished 1 bed apartment copley #5	-71.07571534	42.34032333	0.945263158	0.791044776	0.33592493	0.402135231	0.618592024	https://www.airbnb.com/rooms/2292495	168
5900522fec490a0264a2cbc4	"Charming, Sunny, Convenient 2BR in the South End!"	-71.0781845	42.33918322	0.915789474	0.855721393	0.364809382	0.498220641	0.658635222	https://www.airbnb.com/rooms/13171246	141
5900522fec490a0264a2cbc5	Spacious S. End 1BD Brownstone	-71.07488543	42.33663178	0.934736842	0.880597015	0.219531315	0.391459075	0.606581062	https://www.airbnb.com/rooms/1489289	171
5900522fec490a0264a2cbc6	Private & Spacious South End Suite	-71.0782187	42.33811322	0.947368421	0.870646766	0.31748834	0.508896797	0.661100081	https://www.airbnb.com/rooms/14591627	138
5900522fec490a0264a2cbc7	"South End, sunny, quiet, 1 bedroom condo"	-71.06969886	42.33651866	0.947368421	0.945273632	0.167987413	0.537366548	0.649499003	https://www.airbnb.com/rooms/12384469	130
5900522fec490a0264a2cbc8	"Columbus By Maverick, TwentyFive"	-71.07523415	42.3449073	0	0.691542289	0.324978914	0.412811388	0.357333148	https://www.airbnb.com/rooms/8206536	165
5900522fec490a0264a2cbc9	Basic full size room	-71.07089196	42.34707029	0.850526316	0.666666667	0.248191408	0.576512456	0.585474211	https://www.airbnb.com/rooms/9933886	119
5900522fec490a0264a2cbca	South End Stunner w/ City Views	-71.07174927	42.34053697	1	0.800995025	0.22990581	0.444839858	0.618935173	https://www.airbnb.com/rooms/7205210	156
5900522fec490a0264a2cbcb	Renovated 2BR Condo with Private Back Deck	-71.07886726	42.34136957	0.947368421	0.820895522	0.40906506	0.537366548	0.678673888	https://www.airbnb.com/rooms/13318173	130
5900522fec490a0264a2cbcc	"BUMC room, South End"	-71.07136231	42.33828328	0	0.890547264	0.185969139	0.466192171	0.385677143	https://www.airbnb.com/rooms/8992733	150
5900522fec490a0264a2cbcd	Quiet & Charm in Boston's South End	-71.07423168	42.34289559	0.993684211	0.736318408	0.344040485	0.444839858	0.62972074	https://www.airbnb.com/rooms/5783197	156
5900522fec490a0264a2cbce	Private room in swank urban loft	-71.06547544	42.34436997	0.888421053	0.71641791	0.179588369	0.665480427	0.61247694	https://www.airbnb.com/rooms/7796658	94
5900522fec490a0264a2cbcf	Sunny South End Brownstone	-71.07672505	42.33713722	0.974736842	0.885572139	0.29561516	0.43772242	0.64841164	https://www.airbnb.com/rooms/11588543	158
5900522fec490a0264a2cbd0	"Parlor Retreat, South End studio"	-71.07363011	42.34419543	0.909473684	0.711442786	0.303898814	0.455516014	0.595082825	https://www.airbnb.com/rooms/1275498	153
5900522fec490a0264a2cbd1	"Columbus Avenue By Maverick, Six"	-71.07604008	42.34341272	0.892631579	0.706467662	0.374542814	0.508896797	0.620634713	https://www.airbnb.com/rooms/8025718	138
5900522fec490a0264a2cbd2	"Columbus By Maverick, FortyFour"	-71.07748715	42.34323062	0	0.71641791	0.394520962	0.540925267	0.412966035	https://www.airbnb.com/rooms/7476340	129
5900522fec490a0264a2cbd3	Modern Duplex in South End	-71.0808063	42.34191419	0.987368421	0.835820896	0.426717739	0.558718861	0.702156479	https://www.airbnb.com/rooms/4879702	124
5900522fec490a0264a2cbd4	4th floor office room  	-71.0750299	42.34642847	0.901052632	0.616915423	0.312210503	0.512455516	0.585658518	https://www.airbnb.com/rooms/225224	137
5900522fec490a0264a2cbd5	"Columbus Ave By Maverick, ThirtyTwo"	-71.07513462	42.3451341	0	0.68159204	0.324545091	0.412811388	0.35473713	https://www.airbnb.com/rooms/7694559	165
5900522fec490a0264a2cbd6	Sunny Studio in Heart of South End	-71.07051706	42.34253285	0.917894737	0.721393035	0.210667165	0.498220641	0.587043894	https://www.airbnb.com/rooms/12253029	141
5900522fec490a0264a2cbd7	Beautiful South End Penthouse!	-71.07182664	42.34384143	0.987368421	0.711442786	0.259700418	0.441281139	0.599948191	https://www.airbnb.com/rooms/7714627	157
5900522fec490a0264a2cbd8	Spacious Southend Back Bay Apt	-71.07788277	42.33931504	0.928421053	0.850746269	0.361800878	0.512455516	0.663355929	https://www.airbnb.com/rooms/12890156	137
5900522fec490a0264a2cbd9	Sunny studio in Back Bay/So. End	-71.07922266	42.34237255	0.867368421	0.786069652	0.415310386	0.505338078	0.643521634	https://www.airbnb.com/rooms/5074924	139
5900522fec490a0264a2cbda	New 1 Bed Flat - South End	-71.07545754	42.3367125	0.890526316	0.875621891	0.259968923	0.498220641	0.631084442	https://www.airbnb.com/rooms/2372987	141
5900522fec490a0264a2cbdb	South End townhouse apt with deck	-71.06939493	42.34551716	0.949473684	0.68159204	0.205694899	0.747330961	0.646022896	https://www.airbnb.com/rooms/7368611	71
5900522fec490a0264a2cbdc	Luxury South End Apartment 	-71.07285899	42.343792	0.981052632	0.736318408	0.285117524	0.380782918	0.59581787	https://www.airbnb.com/rooms/3601030	174
5900522fec490a0264a2cbdd	Newly renovated South End gem	-71.07502102	42.33547304	0	0.880597015	0.216388342	0.391459075	0.372111108	https://www.airbnb.com/rooms/9841645	171
5900522fec490a0264a2cbde	Beautiful South End Brownstone Apartment	-71.07982968	42.34180498	0.947368421	0.815920398	0.422426232	0.533807829	0.67988072	https://www.airbnb.com/rooms/14414330	131
5900522fec490a0264a2cbdf	Ideal studio in the Back Bay/S. End	-71.08001119	42.3411334	0.821052632	0.835820896	0.424107375	0.533807829	0.653697183	https://www.airbnb.com/rooms/4860853	131
5900522fec490a0264a2cbe0	South End close to Back Bay	-71.07167347	42.34515972	0.915789474	0.701492537	0.253788407	0.580071174	0.612785398	https://www.airbnb.com/rooms/5532549	118
5900522fec490a0264a2cbe1	Cozy private bedroom	-71.07314898	42.34618796	0	0.606965174	0.289667663	0.53024911	0.356720487	https://www.airbnb.com/rooms/8631257	132
5900522fec490a0264a2cbe2	Cozy South End Apt in best location	-71.0703004	42.34298635	0.947368421	0.741293532	0.210695772	0.483985765	0.595835873	https://www.airbnb.com/rooms/9663423	145
5900522fec490a0264a2cbe3	"Columbus Avenue By Maverick, Five"	-71.07688356	42.34343807	0.654736842	0.691542289	0.386419015	0.548042705	0.570185213	https://www.airbnb.com/rooms/6763409	127
5900522fec490a0264a2cbe4	South End Studio with Sleeping Loft	-71.07495094	42.33519277	0.892631579	0.885572139	0.217516594	0.377224199	0.593236128	https://www.airbnb.com/rooms/3289921	175
5900522fec490a0264a2cbe5	Heart of the South End Near It All!	-71.07048304	42.34412498	0.970526316	0.726368159	0.247787426	0.43772242	0.59560108	https://www.airbnb.com/rooms/5976821	158
5900522fec490a0264a2cbe6	2BR South End Duplex	-71.07185953	42.3452162	0.947368421	0.686567164	0.261757986	0.565836299	0.615382467	https://www.airbnb.com/rooms/8680170	122
5900522fec490a0264a2cbe7	Bright 2BR in Heart of South End	-71.07090818	42.34473148	0.692631579	0.711442786	0.250140022	0.434163701	0.522094522	https://www.airbnb.com/rooms/11841986	159
5900522fec490a0264a2cbe8	One Bedroom in Open and Airy Apt	-71.07640773	42.33767013	0.947368421	0.870646766	0.288120451	0.430604982	0.634185155	https://www.airbnb.com/rooms/6287797	160
5900522fec490a0264a2cbe9	"Views, Amenities, Location, Bingo!"	-71.06899694	42.34430214	1	0.721393035	0.20117006	0.765124555	0.671921913	https://www.airbnb.com/rooms/8827268	66
5900522fec490a0264a2cbea	Efficient Studio - Back Bay/S. End	-71.08070417	42.34079542	0.806315789	0.860696517	0.427626578	0.519572954	0.65355296	https://www.airbnb.com/rooms/5075267	135
5900522fec490a0264a2cbeb	2Bed2BathDplx 43Bus to BestBosSites	-71.07571054	42.34121342	0.981052632	0.76119403	0.347173446	0.391459075	0.620219795	https://www.airbnb.com/rooms/798957	171
5900522fec490a0264a2cbec	Bright & beautiful 2BR in best location	-71.06929087	42.3438098	0.915789474	0.736318408	0.204234638	0.519572954	0.593978868	https://www.airbnb.com/rooms/11710680	135
5900522fec490a0264a2cbed	Stylish 1BR in Heart of Boston	-71.06321265	42.34562568	0.936842105	0.71641791	0.179007263	0.355871886	0.547034791	https://www.airbnb.com/rooms/11686744	181
5900522fec490a0264a2cbee	Ballroom turned loft apartment!	-71.07387036	42.33954464	0.924210526	0.825870647	0.263402125	0.341637011	0.588780077	https://www.airbnb.com/rooms/8088370	185
5900522fec490a0264a2cbef	Attention to details is our mantra	-71.07650344	42.342582	0.907368421	0.731343284	0.377918339	0.516014235	0.63316107	https://www.airbnb.com/rooms/4742275	136
5900522fec490a0264a2cbf0	Studio 5 South End: by Spare Suite	-71.08004974	42.34178016	0.947368421	0.825870647	0.423964563	0.53024911	0.681863185	https://www.airbnb.com/rooms/7645862	132
5900522fec490a0264a2cbf1	BEST DEAL- 1 Bd in South End	-71.0730617	42.33685272	0	0.900497512	0.196312797	0.412811388	0.377405424	https://www.airbnb.com/rooms/9821291	165
5900522fec490a0264a2cbf2	Perfect Studio in Center of Boston	-71.07152834	42.34770356	0.987368421	0.626865672	0.255973672	0.59430605	0.616128454	https://www.airbnb.com/rooms/9611852	114
5900522fec490a0264a2cbf3	South End Brown Stone	-71.06495499	42.33930896	0.778947368	0.870646766	0.173220975	0.782918149	0.651433315	https://www.airbnb.com/rooms/7294565	61
5900522fec490a0264a2cbf4	Beautiful Apartment in South End	-71.07469313	42.34276161	0	0.721393035	0.348211512	0.387900356	0.364376226	https://www.airbnb.com/rooms/14821911	172
5900522fec490a0264a2cbf5	"4+ BR Quiet, Deluxe, Charming House"	-71.07451934	42.34241483	0.947368421	0.736318408	0.342448058	0.40569395	0.607957209	https://www.airbnb.com/rooms/8303267	167
5900522fec490a0264a2cbf6	Renovated South End abode (2b/2b)	-71.07444244	42.33635726	0.947368421	0.895522388	0.218664232	0.362989324	0.606136091	https://www.airbnb.com/rooms/9728602	179
5900522fec490a0264a2cbf7	Convenient & Vibrant South End!  	-71.07463211	42.33569268	0.894736842	0.880597015	0.213512853	0.370106762	0.589738368	https://www.airbnb.com/rooms/5058148	177
5900522fec490a0264a2cbf8	"Columbus Ave By Maverick, TwentyTwo"	-71.07532811	42.34407304	0	0.696517413	0.329745791	0.402135231	0.357099609	https://www.airbnb.com/rooms/6762011	168
5900522fec490a0264a2cbf9	Cozy Apartment + Porch in South End	-71.07890448	42.34245931	0.903157895	0.786069652	0.413046349	0.480427046	0.645675235	https://www.airbnb.com/rooms/11873789	146
5900522fec490a0264a2cbfa	Sunny & Spacious room- South End	-71.07900524	42.33909386	0	0.890547264	0.373310574	0.533807829	0.449416417	https://www.airbnb.com/rooms/12496332	131
5900522fec490a0264a2cbfb	Trendy Loft in the South End	-71.06462946	42.33817959	0.945263158	0.890547264	0.178832182	0.8113879	0.706507626	https://www.airbnb.com/rooms/585148	53
5900522fec490a0264a2cbfc	Fabulous south end studio!	-71.0758505	42.34311951	0.981052632	0.706467662	0.372555826	0.384341637	0.611104439	https://www.airbnb.com/rooms/5582163	173
5900522fec490a0264a2cbfd	Romantic B&B - Roof Top Hot Tub	-71.07698271	42.34447432	0.947368421	0.686567164	0.388535806	0.548042705	0.642628524	https://www.airbnb.com/rooms/5352623	127
5900522fec490a0264a2cbfe	"1Studio WalkOutToPatio..CloseToBus,T,HistoricSites"	-71.07680165	42.34348781	0.941052632	0.696517413	0.385803366	0.548042705	0.642854029	https://www.airbnb.com/rooms/322593	127
5900522fec490a0264a2cbff	"Columbus By Maverick, TwentyThree"	-71.07562188	42.3436647	0	0.691542289	0.369121072	0.384341637	0.361251249	https://www.airbnb.com/rooms/6810723	173
5900522fec490a0264a2cc00	Apartment in Historic South End	-71.06948267	42.34389102	0.84	0.726368159	0.204559087	0.53024911	0.575294089	https://www.airbnb.com/rooms/11902134	132
5900522fec490a0264a2cc01	COZY South end studio	-71.07509361	42.33500338	0.873684211	0.895522388	0.225412446	0.348754448	0.585843373	https://www.airbnb.com/rooms/14461998	183
5900522fec490a0264a2cc02	2 BR 2 Bath Luxury Apmt in SouthEnd	-71.07291213	42.34343207	0.987368421	0.746268657	0.285094555	0.370106762	0.597209599	https://www.airbnb.com/rooms/10227043	177
5900522fec490a0264a2cc03	South End Penthouse	-71.07641049	42.33905139	0	0.860696517	0.292804826	0.412811388	0.391578183	https://www.airbnb.com/rooms/14709217	165
5900522fec490a0264a2cc04	Sleek and Modern in the South End	-71.07532867	42.33807459	0.938947368	0.870646766	0.259326188	0.462633452	0.632888444	https://www.airbnb.com/rooms/2683284	151
5900522fec490a0264a2cc05	Beautiful Bedroom in the South End	-71.0695767	42.34266914	0.974736842	0.726368159	0.19746846	0.516014235	0.603646924	https://www.airbnb.com/rooms/11397511	136
5900522fec490a0264a2cc06	South End brownstone private room	-71.07425652	42.33533589	0.981052632	0.905472637	0.2153552	0.380782918	0.620665847	https://www.airbnb.com/rooms/1252289	174
5900522fec490a0264a2cc07	7 to 12 minute walk to Prudential	-71.07770093	42.33981503	0.715789474	0.845771144	0.359431633	0.523131673	0.611030981	https://www.airbnb.com/rooms/4679319	134
5900522fec490a0264a2cc08	"Elegant, Historic, sleek renovation"	-71.07509285	42.33807716	0.947368421	0.865671642	0.259326188	0.466192171	0.634639605	https://www.airbnb.com/rooms/8006992	150
5900522fec490a0264a2cc09	"Columbus Avenue By Maverick, Two"	-71.07576544	42.34504558	0.778947368	0.68159204	0.340581472	0.523131673	0.581063138	https://www.airbnb.com/rooms/7513605	134
5900522fec490a0264a2cc0a	Sunny Penthouse | Private Roof Deck	-71.07542724	42.33617223	0.947368421	0.880597015	0.222025369	0.512455516	0.64061158	https://www.airbnb.com/rooms/8371115	137
5900522fec490a0264a2cc0b	Comfort and peace in the South End.	-71.08036334	42.34230309	0.797894737	0.815920398	0.424995511	0.548042705	0.646713338	https://www.airbnb.com/rooms/13378987	127
5900522fec490a0264a2cc0c	Spacious 3BR in the South End	-71.07650503	42.34565357	0	0.671641791	0.345353949	0.523131673	0.385031853	https://www.airbnb.com/rooms/13477286	134
5900522fec490a0264a2cc0d	Montgomery Place - Apartment-Ette (Room 5)	-71.07422169	42.34451313	0.947368421	0.706467662	0.313642087	0.423487544	0.597741428	https://www.airbnb.com/rooms/13378936	162
5900522fec490a0264a2cc0e	South End Grand Studio Suite	-71.07925308	42.34385225	0.922105263	0.726368159	0.415500699	0.551601423	0.653893886	https://www.airbnb.com/rooms/11041684	126
5900522fec490a0264a2cc0f	Montgomery Place - Studio (Room 6)	-71.07419704	42.34386191	0.947368421	0.726368159	0.308459013	0.451957295	0.608538222	https://www.airbnb.com/rooms/13378923	154
5900522fec490a0264a2cc10	"Open BR, Steps From Marathon Finish"	-71.07656328	42.3452917	0	0.671641791	0.346327297	0.526690391	0.38616487	https://www.airbnb.com/rooms/11771810	133
5900522fec490a0264a2cc11	Chic minimal 2BD in south end SOWA	-71.06602188	42.34453845	0.863157895	0.736318408	0.180006092	0.697508897	0.619247823	https://www.airbnb.com/rooms/6348631	85
5900522fec490a0264a2cc12	Boston Vacation Rental M373	-71.07400281	42.34342895	0.873684211	0.736318408	0.307323859	0.444839858	0.590541584	https://www.airbnb.com/rooms/9840919	156
5900522fec490a0264a2cc13	Sunny Roofdeck Apartment	-71.07361071	42.34707992	0.968421053	0.582089552	0.293977201	0.508896797	0.588346151	https://www.airbnb.com/rooms/5734770	138
5900522fec490a0264a2cc14	Sunny South End Brownstone w/ Deck	-71.07719172	42.34126176	1	0.791044776	0.372460672	0.498220641	0.665431522	https://www.airbnb.com/rooms/8480507	141
5900522fec490a0264a2cc15	Modern Industrial Styled Loft	-71.06419539	42.34346178	0.947368421	0.771144279	0.176834619	0.65480427	0.637537897	https://www.airbnb.com/rooms/9430774	97
5900522fec490a0264a2cc16	large & grand 2 bedroom South End by Copley Sq #3	-71.07704195	42.34094317	0.968421053	0.7960199	0.363427825	0.505338078	0.658301714	https://www.airbnb.com/rooms/4364925	139
5900522fec490a0264a2cc17	Comfortable South End Studio	-71.07665638	42.33634779	0.924210526	0.915422886	0.275267621	0.462633452	0.644383621	https://www.airbnb.com/rooms/12426977	151
5900522fec490a0264a2cc18	"Columbus Avenue By Maverick, Seven"	-71.07537506	42.34422219	0.947368421	0.696517413	0.331433316	0.395017794	0.592584236	https://www.airbnb.com/rooms/7511737	170
5900522fec490a0264a2cc19	"Columbus Ave By Maverick, FortyOne"	-71.07716516	42.3440251	0.947368421	0.691542289	0.393308843	0.551601423	0.645955244	https://www.airbnb.com/rooms/7694365	126
5900522fec490a0264a2cc1a	1 BR / 1 BA Penthouse - South End	-71.07106172	42.34433317	0.947368421	0.711442786	0.253005706	0.441281139	0.588274513	https://www.airbnb.com/rooms/12508801	157
5900522fec490a0264a2cc1b	S.END: Huge industrial cool condo!!	-71.07629653	42.33832319	0.981052632	0.850746269	0.293724782	0.423487544	0.637252807	https://www.airbnb.com/rooms/10083878	162
5900522fec490a0264a2cc1c	"zzEastPrivateBedBath MinsToBus,Metro,HistoricSites"	-71.0764061	42.34145742	0.987368421	0.766169154	0.362934229	0.516014235	0.65812151	https://www.airbnb.com/rooms/990668	136
5900522fec490a0264a2cc1d	Boston Christopher One Bedroom	-71.0778515	42.34407347	0.882105263	0.706467662	0.399529469	0.548042705	0.634036275	https://www.airbnb.com/rooms/10427882	127
5900522fec490a0264a2cc1e	Murmod Sanctuary at Aisling	-71.07342146	42.33618514	0	0.885572139	0.20886136	0.402135231	0.374142183	https://www.airbnb.com/rooms/639111	168
5900522fec490a0264a2cc1f	Boston Vacation Rentals-2	-71.07223142	42.34334139	0	0.721393035	0.275258567	0.412811388	0.352365747	https://www.airbnb.com/rooms/14933461	165
5900522fec490a0264a2cc20	2BR with rooftop/South End	-71.07708427	42.34317613	0.909473684	0.711442786	0.386990183	0.544483986	0.63809766	https://www.airbnb.com/rooms/6677700	128
5900522fec490a0264a2cc21	1 Bedroom in Condominium (III)	-71.07648754	42.33679502	0.974736842	0.895522388	0.275465998	0.451957295	0.649420631	https://www.airbnb.com/rooms/8316068	154
5900522fec490a0264a2cc22	Beautiful brown stone in South End	-71.07979757	42.34309495	0	0.771144279	0.416427546	0.565836299	0.438352031	https://www.airbnb.com/rooms/8381472	122
5900522fec490a0264a2cc23	Luxurious penthouse living!!	-71.08113734	42.34141201	0.993684211	0.865671642	0.428546993	0.544483986	0.708096708	https://www.airbnb.com/rooms/6972426	128
5900522fec490a0264a2cc24	"Columbus Ave By Maverick, TwentySix"	-71.07735542	42.34556791	0	0.671641791	0.356549683	0.56227758	0.397617263	https://www.airbnb.com/rooms/6759439	123
5900522fec490a0264a2cc25	"City-style, Spacious South End Apt."	-71.0699487	42.34195414	0.987368421	0.736318408	0.220161701	0.505338078	0.612296652	https://www.airbnb.com/rooms/6038520	139
5900522fec490a0264a2cc26	Netflix in Plus or Deluxe Apartment	-71.07545736	42.34269699	0.947368421	0.721393035	0.36393345	0.387900356	0.605148815	https://www.airbnb.com/rooms/3236496	172
5900522fec490a0264a2cc27	"Boston, South End - 1 Bedroom (I)"	-71.07476968	42.33605867	0.974736842	0.875621891	0.217079956	0.380782918	0.612055402	https://www.airbnb.com/rooms/8200839	174
5900522fec490a0264a2cc28	zzzParking? MASTER CALENDAR   OnlyEd Books forYou	-71.07697593	42.34116166	0.941052632	0.791044776	0.367383088	0.505338078	0.651204643	https://www.airbnb.com/rooms/1106555	139
5900522fec490a0264a2cc29	Cozy Studio ;-) in SOUTH END Boston	-71.07838891	42.34272173	0.791578947	0.76119403	0.408745807	0.537366548	0.624721333	https://www.airbnb.com/rooms/6939126	130
5900522fec490a0264a2cc2a	"Lovely Roof Top Pad, Nearby to Everything"	-71.07436551	42.33699528	0	0.890547264	0.219531315	0.366548043	0.369156655	https://www.airbnb.com/rooms/14304682	178
5900522fec490a0264a2cc2b	Historical Southend apartment	-71.07096862	42.34364206	0.993684211	0.721393035	0.251925496	0.43772242	0.60118129	https://www.airbnb.com/rooms/8595650	158
5900522fec490a0264a2cc2c	Marvelous South End 2.5 bed/ 2.5 ba	-71.07713064	42.33711	0.915789474	0.900497512	0.306683858	0.540925267	0.665974028	https://www.airbnb.com/rooms/2549840	129
5900522fec490a0264a2cc2d	Stunning SouthEnd/BackBay Penthouse	-71.08051144	42.34144499	1	0.84079602	0.425836112	0.537366548	0.70099967	https://www.airbnb.com/rooms/5088560	130
5900522fec490a0264a2cc2e	newly furn one bedroom by Copley #6	-71.07560149	42.34237399	0.968421053	0.726368159	0.363167606	0.391459075	0.612353973	https://www.airbnb.com/rooms/4364989	171
5900522fec490a0264a2cc2f	Lofty South End Apartment	-71.07406084	42.34071458	0.951578947	0.776119403	0.317623022	0.320284698	0.591401517	https://www.airbnb.com/rooms/14091605	191
5900522fec490a0264a2cc30	"Columbus Ave By Maverick, One"	-71.07761896	42.34557312	0	0.671641791	0.356549683	0.558718861	0.396727584	https://www.airbnb.com/rooms/6758482	124
5900522fec490a0264a2cc31	Large bedroom in South End w/ Patio	-71.07256419	42.34203471	0	0.756218905	0.31573323	0.419928826	0.37297024	https://www.airbnb.com/rooms/7856208	163
5900522fec490a0264a2cc32	"Columbus Ave By Maverick, FortyFive"	-71.07517784	42.34339171	0.873684211	0.691542289	0.366167427	0.384341637	0.578933891	https://www.airbnb.com/rooms/6758443	173
5900522fec490a0264a2cc33	"Columbus By Maverick, FortyThree"	-71.07747016	42.34500298	0	0.676616915	0.39490352	0.56227758	0.408449504	https://www.airbnb.com/rooms/6758462	123
5900522fec490a0264a2cc34	3Bed/2.5Bath Luxury Triplex So. End	-71.07023501	42.34363868	0.987368421	0.741293532	0.210627883	0.508896797	0.612046658	https://www.airbnb.com/rooms/1810397	138
5900522fec490a0264a2cc35	"South End, Penthouse, Roof Deck w/Amazing Views!"	-71.07340513	42.34503081	0	0.686567164	0.294913714	0.476868327	0.364587301	https://www.airbnb.com/rooms/14819274	147
5900522fec490a0264a2cc36	Huge Private Room with Private Bath	-71.06646127	42.34362362	0.968421053	0.731343284	0.179375101	0.715302491	0.648610482	https://www.airbnb.com/rooms/7377034	80
59005230ec490a0264a2cc37	"Boston, South End - 3 Bedrooms"	-71.07653798	42.33750208	0.905263158	0.880597015	0.290652498	0.423487544	0.625000054	https://www.airbnb.com/rooms/8201104	162
59005230ec490a0264a2cc38	Bright Boston Bedroom in Prime Location	-71.069889	42.33767183	0.947368421	0.925373134	0.174447585	0.519572954	0.641690523	https://www.airbnb.com/rooms/13460331	135
59005230ec490a0264a2cc39	"Victorian Charm, Modern Living: South End/Back Bay"	-71.06951368	42.34337257	0.947368421	0.736318408	0.204975475	0.523131673	0.602948494	https://www.airbnb.com/rooms/14770892	134
59005230ec490a0264a2cc3a	Safe Clean Convenient â™¥ Heart of Boston	-71.07210304	42.34365919	0.953684211	0.711442786	0.269409466	0.444839858	0.59484408	https://www.airbnb.com/rooms/453660	156
59005230ec490a0264a2cc3b	Barbara's Room at Aisling	-71.07495053	42.33816881	0	0.860696517	0.257439996	0.462633452	0.395192491	https://www.airbnb.com/rooms/14589341	151
59005230ec490a0264a2cc3c	Appleton Studio B (M306B) Early Sept DEAL $155/nt	-71.07253948	42.34499777	0.829473684	0.691542289	0.280462802	0.565836299	0.591828768	https://www.airbnb.com/rooms/12049787	122
59005230ec490a0264a2cc3d	"South End, 2 bed, private roofdeck"	-71.07569641	42.33650485	0.936842105	0.890547264	0.264263391	0.519572954	0.652806428	https://www.airbnb.com/rooms/3808557	135
59005230ec490a0264a2cc3e	[1358-S1]Small Studio in South End	-71.07966122	42.3434536	0	0.746268657	0.415130595	0.555160142	0.429139848	https://www.airbnb.com/rooms/1119740	125
59005230ec490a0264a2cc3f	South End. LUXURY 1 BEDROOM. 850sqf	-71.07687463	42.34482586	0	0.666666667	0.350988442	0.533807829	0.387865734	https://www.airbnb.com/rooms/2513870	131
59005230ec490a0264a2cc40	Charming South End Apartment	-71.07814909	42.34187598	0.947368421	0.781094527	0.398634026	0.526690391	0.663446841	https://www.airbnb.com/rooms/12034317	133
59005230ec490a0264a2cc41	Charming South End Brownstone Loft	-71.0756691	42.34541183	0.993684211	0.68159204	0.332582826	0.526690391	0.633637367	https://www.airbnb.com/rooms/3842286	133
